id,date,debit,credit,amount_cents,currency,canary
t002406,2026-03-05,4000,1000,9389,USD,cdb404201976da67
t002407,2026-03-05,6000,1000,158152,USD,cdb404201976da67
t002408,2026-03-05,6000,1000,198452,USD,cdb404201976da67
t002409,2026-03-05,4471,3000,6519,USD,cdb404201976da67
t002410,2026-03-05,4000,2000,127303,USD,cdb404201976da67
t002411,2026-03-05,1000,3000,219075,USD,cdb404201976da67
t002412,2026-03-05,1000,1200,153377,USD,cdb404201976da67
t002413,2026-03-05,1000,4471,7517,USD,cdb404201976da67
t002414,2026-03-05,4000,2000,177612,USD,cdb404201976da67
t002415,2026-03-05,2000,1000,4384,USD,cdb404201976da67
t002416,2026-03-05,1200,3000,329,USD,cdb404201976da67
t002417,2026-03-05,4000,1000,7526,USD,cdb404201976da67
t002418,2026-03-05,1000,3000,143213,USD,cdb404201976da67
t002419,2026-03-05,2000,1000,200508,USD,cdb404201976da67
t002420,2026-03-05,1000,1200,7450,USD,cdb404201976da67
t002421,2026-03-05,4000,2000,248913,USD,cdb404201976da67
t002422,2026-03-05,4000,2000,509,USD,cdb404201976da67
t002423,2026-03-05,4000,2000,5204,USD,cdb404201976da67
t002424,2026-03-05,1000,3000,191035,USD,cdb404201976da67
t002425,2026-03-05,1000,1200,76777,USD,cdb404201976da67
t002426,2026-03-05,4000,2000,189986,USD,cdb404201976da67
t002427,2026-03-05,4000,2000,130314,USD,cdb404201976da67
t002428,2026-03-05,6000,1000,71109,USD,cdb404201976da67
t002429,2026-03-05,4000,2000,82531,USD,cdb404201976da67
t002430,2026-03-05,4000,2000,181436,USD,cdb404201976da67
t002431,2026-03-05,2000,1000,111456,USD,cdb404201976da67
t002432,2026-03-05,1200,3000,7128,USD,cdb404201976da67
t002433,2026-03-05,4000,1000,8826,USD,cdb404201976da67
t002434,2026-03-05,1000,3000,229999,USD,cdb404201976da67
t002435,2026-03-05,1000,3000,45705,USD,cdb404201976da67
t002436,2026-03-05,1000,3000,131866,USD,cdb404201976da67
t002437,2026-03-05,1000,3000,210915,USD,cdb404201976da67
t002438,2026-03-05,6000,1000,76520,USD,cdb404201976da67
t002439,2026-03-05,2000,1000,107210,USD,cdb404201976da67
t002440,2026-03-06,1000,3000,2733,USD,cdb404201976da67
t002441,2026-03-06,1000,4471,2757,USD,cdb404201976da67
t002442,2026-03-06,4000,2000,114450,USD,cdb404201976da67
t002443,2026-03-06,4000,1000,85670,USD,cdb404201976da67
t002444,2026-03-06,4000,2000,177947,USD,cdb404201976da67
t002445,2026-03-06,1000,1200,152024,USD,cdb404201976da67
t002446,2026-03-06,2000,1000,242794,USD,cdb404201976da67
t002447,2026-03-06,1000,3000,145298,USD,cdb404201976da67
t002448,2026-03-06,2000,1000,130721,USD,cdb404201976da67
t002449,2026-03-06,2000,1000,108451,USD,cdb404201976da67
t002450,2026-03-06,1200,3000,62601,USD,cdb404201976da67
t002451,2026-03-06,1000,4471,155294,USD,cdb404201976da67
t002452,2026-03-06,2000,1000,14646,USD,cdb404201976da67
t002453,2026-03-06,6000,1000,116494,USD,cdb404201976da67
t002454,2026-03-06,4000,2000,35399,USD,cdb404201976da67
t002455,2026-03-06,1200,3000,8519,USD,cdb404201976da67
t002456,2026-03-06,4000,2000,5865,USD,cdb404201976da67
t002457,2026-03-06,2000,1000,4427,USD,cdb404201976da67
t002458,2026-03-06,4000,2000,1900,USD,cdb404201976da67
t002459,2026-03-06,1000,1200,108435,USD,cdb404201976da67
t002460,2026-03-06,1000,3000,200855,USD,cdb404201976da67
t002461,2026-03-06,1000,3000,46772,USD,cdb404201976da67
t002462,2026-03-06,4471,3000,118646,USD,cdb404201976da67
t002463,2026-03-06,4000,2000,7014,USD,cdb404201976da67
t002464,2026-03-06,1200,3000,75069,USD,cdb404201976da67
t002465,2026-03-06,1000,1200,5204,USD,cdb404201976da67
t002466,2026-03-06,4471,3000,3187,USD,cdb404201976da67
t002467,2026-03-06,1200,3000,21526,USD,cdb404201976da67
t002468,2026-03-06,2000,1000,94677,USD,cdb404201976da67
t002469,2026-03-06,4000,2000,58075,USD,cdb404201976da67
t002470,2026-03-06,1000,4471,85039,USD,cdb404201976da67
t002471,2026-03-06,4000,2000,6631,USD,cdb404201976da67
t002472,2026-03-06,1200,3000,528,USD,cdb404201976da67
t002473,2026-03-06,1000,1200,7241,USD,cdb404201976da67
t002474,2026-03-06,6000,1000,97260,USD,cdb404201976da67
t002475,2026-03-06,1000,3000,6756,USD,cdb404201976da67
t002476,2026-03-06,1000,1200,41452,USD,cdb404201976da67
t002477,2026-03-06,1200,3000,101,USD,cdb404201976da67
t002478,2026-03-06,4000,2000,189669,USD,cdb404201976da67
t002479,2026-03-06,2000,1000,124136,USD,cdb404201976da67
t002480,2026-03-07,1000,3000,74950,USD,cdb404201976da67
t002481,2026-03-07,4471,3000,4726,USD,cdb404201976da67
t002482,2026-03-07,2000,1000,211701,USD,cdb404201976da67
t002483,2026-03-07,1200,3000,72629,USD,cdb404201976da67
t002484,2026-03-07,1000,3000,176731,USD,cdb404201976da67
t002485,2026-03-07,1000,4471,110725,USD,cdb404201976da67
t002486,2026-03-07,4000,2000,71318,USD,cdb404201976da67
t002487,2026-03-07,1000,1200,112386,USD,cdb404201976da67
t002488,2026-03-07,4000,1000,30952,USD,cdb404201976da67
t002489,2026-03-07,1200,3000,71515,USD,cdb404201976da67
t002490,2026-03-07,1000,1200,10501,USD,cdb404201976da67
t002491,2026-03-07,2000,1000,4461,USD,cdb404201976da67
t002492,2026-03-07,4000,1000,5117,USD,cdb404201976da67
t002493,2026-03-07,1000,1200,59031,USD,cdb404201976da67
t002494,2026-03-07,4000,1000,248289,USD,cdb404201976da67
t002495,2026-03-07,4000,2000,247101,USD,cdb404201976da67
t002496,2026-03-07,1000,4471,2501,USD,cdb404201976da67
t002497,2026-03-07,4000,2000,157182,USD,cdb404201976da67
t002498,2026-03-07,6000,1000,238638,USD,cdb404201976da67
t002499,2026-03-07,4000,1000,3185,USD,cdb404201976da67
t002500,2026-03-07,4000,1000,6672,USD,cdb404201976da67
t002501,2026-03-07,4000,2000,36309,USD,cdb404201976da67
t002502,2026-03-07,4000,2000,246970,USD,cdb404201976da67
t002503,2026-03-07,1000,1200,76311,USD,cdb404201976da67
t002504,2026-03-07,4471,3000,92430,USD,cdb404201976da67
t002505,2026-03-07,4000,2000,78191,USD,cdb404201976da67
t002506,2026-03-07,1000,3000,124082,USD,cdb404201976da67
t002507,2026-03-07,1000,1200,186130,USD,cdb404201976da67
t002508,2026-03-07,4000,2000,123212,USD,cdb404201976da67
t002509,2026-03-07,6000,1000,56025,USD,cdb404201976da67
t002510,2026-03-07,2000,1000,92363,USD,cdb404201976da67
t002511,2026-03-07,2000,1000,19476,USD,cdb404201976da67
t002512,2026-03-07,4000,1000,6693,USD,cdb404201976da67
t002513,2026-03-07,2000,1000,213938,USD,cdb404201976da67
t002514,2026-03-07,1000,4471,85912,USD,cdb404201976da67
t002515,2026-03-07,1000,4471,151842,USD,cdb404201976da67
t002516,2026-03-07,2000,1000,155294,USD,cdb404201976da67
t002517,2026-03-07,4000,2000,231142,USD,cdb404201976da67
t002518,2026-03-07,6000,1000,153213,USD,cdb404201976da67
t002519,2026-03-07,1000,1200,8225,USD,cdb404201976da67
t002520,2026-03-08,1000,4471,6349,USD,cdb404201976da67
t002521,2026-03-08,1200,3000,9058,USD,cdb404201976da67
t002522,2026-03-08,2000,1000,107420,USD,cdb404201976da67
t002523,2026-03-08,1000,1200,5653,USD,cdb404201976da67
t002524,2026-03-08,4000,2000,3620,USD,cdb404201976da67
t002525,2026-03-08,6000,1000,125579,USD,cdb404201976da67
t002526,2026-03-08,1000,3000,20633,USD,cdb404201976da67
t002527,2026-03-08,6000,1000,28957,USD,cdb404201976da67
t002528,2026-03-08,4000,2000,38631,USD,cdb404201976da67
t002529,2026-03-08,4000,1000,4359,USD,cdb404201976da67
t002530,2026-03-08,4000,1000,241958,USD,cdb404201976da67
t002531,2026-03-08,4471,3000,19069,USD,cdb404201976da67
t002532,2026-03-08,1000,3000,197175,USD,cdb404201976da67
t002533,2026-03-08,4000,2000,233384,USD,cdb404201976da67
t002534,2026-03-08,1200,3000,148564,USD,cdb404201976da67
t002535,2026-03-08,1000,1200,9320,USD,cdb404201976da67
t002536,2026-03-08,1000,4471,238184,USD,cdb404201976da67
t002537,2026-03-08,2000,1000,135911,USD,cdb404201976da67
t002538,2026-03-08,1200,3000,98617,USD,cdb404201976da67
t002539,2026-03-08,4000,2000,217802,USD,cdb404201976da67
t002540,2026-03-08,6000,1000,3223,USD,cdb404201976da67
t002541,2026-03-08,6000,1000,18523,USD,cdb404201976da67
t002542,2026-03-08,1000,1200,62723,USD,cdb404201976da67
t002543,2026-03-08,4000,2000,37223,USD,cdb404201976da67
t002544,2026-03-08,1000,4471,161988,USD,cdb404201976da67
t002545,2026-03-08,6000,1000,7871,USD,cdb404201976da67
t002546,2026-03-08,1000,1200,162627,USD,cdb404201976da67
t002547,2026-03-08,4000,2000,228454,USD,cdb404201976da67
t002548,2026-03-08,2000,1000,70019,USD,cdb404201976da67
t002549,2026-03-08,1000,3000,3618,USD,cdb404201976da67
t002550,2026-03-08,1000,3000,55502,USD,cdb404201976da67
t002551,2026-03-08,6000,1000,5714,USD,cdb404201976da67
t002552,2026-03-08,6000,1000,677,USD,cdb404201976da67
t002553,2026-03-08,4471,3000,2311,USD,cdb404201976da67
t002554,2026-03-08,1000,3000,135576,USD,cdb404201976da67
t002555,2026-03-08,1000,1200,105437,USD,cdb404201976da67
t002556,2026-03-08,1000,1200,88919,USD,cdb404201976da67
t002557,2026-03-08,4000,2000,4488,USD,cdb404201976da67
t002558,2026-03-08,1000,3000,240786,USD,cdb404201976da67
t002559,2026-03-08,6000,1000,125463,USD,cdb404201976da67
t002560,2026-03-09,2000,1000,75279,USD,cdb404201976da67
t002561,2026-03-09,4000,2000,147644,USD,cdb404201976da67
t002562,2026-03-09,1000,3000,72282,USD,cdb404201976da67
t002563,2026-03-09,4000,1000,234728,USD,cdb404201976da67
t002564,2026-03-09,1000,3000,236175,USD,cdb404201976da67
t002565,2026-03-09,4471,3000,97270,USD,cdb404201976da67
t002566,2026-03-09,4471,3000,7878,USD,cdb404201976da67
t002567,2026-03-09,2000,1000,237683,USD,cdb404201976da67
t002568,2026-03-09,4471,3000,60100,USD,cdb404201976da67
t002569,2026-03-09,1000,1200,18553,USD,cdb404201976da67
t002570,2026-03-09,1000,4471,95265,USD,cdb404201976da67
t002571,2026-03-09,2000,1000,8742,USD,cdb404201976da67
t002572,2026-03-09,1000,1200,28869,USD,cdb404201976da67
t002573,2026-03-09,4000,2000,84752,USD,cdb404201976da67
t002574,2026-03-09,4000,2000,219230,USD,cdb404201976da67
t002575,2026-03-09,4000,1000,77605,USD,cdb404201976da67
t002576,2026-03-09,1000,4471,131961,USD,cdb404201976da67
t002577,2026-03-09,2000,1000,90643,USD,cdb404201976da67
t002578,2026-03-09,1000,1200,179349,USD,cdb404201976da67
t002579,2026-03-09,1000,3000,244902,USD,cdb404201976da67
t002580,2026-03-09,1200,3000,5017,USD,cdb404201976da67
t002581,2026-03-09,6000,1000,6372,USD,cdb404201976da67
t002582,2026-03-09,2000,1000,58086,USD,cdb404201976da67
t002583,2026-03-09,4000,1000,169016,USD,cdb404201976da67
t002584,2026-03-09,4000,1000,104,USD,cdb404201976da67
t002585,2026-03-09,1200,3000,1184,USD,cdb404201976da67
t002586,2026-03-09,2000,1000,49105,USD,cdb404201976da67
t002587,2026-03-09,4000,1000,18970,USD,cdb404201976da67
t002588,2026-03-09,6000,1000,6754,USD,cdb404201976da67
t002589,2026-03-09,6000,1000,9423,USD,cdb404201976da67
t002590,2026-03-09,1000,3000,2746,USD,cdb404201976da67
t002591,2026-03-09,4000,1000,171122,USD,cdb404201976da67
t002592,2026-03-09,1200,3000,247477,USD,cdb404201976da67
t002593,2026-03-09,4000,2000,66834,USD,cdb404201976da67
t002594,2026-03-09,1200,3000,203113,USD,cdb404201976da67
t002595,2026-03-09,1000,4471,249790,USD,cdb404201976da67
t002596,2026-03-09,4000,1000,163961,USD,cdb404201976da67
t002597,2026-03-09,4000,2000,90536,USD,cdb404201976da67
t002598,2026-03-09,2000,1000,1803,USD,cdb404201976da67
t002599,2026-03-09,4000,1000,8888,USD,cdb404201976da67
t002600,2026-03-10,4471,3000,476,USD,cdb404201976da67
t002601,2026-03-10,1000,4471,153916,USD,cdb404201976da67
t002602,2026-03-10,1000,1200,187378,USD,cdb404201976da67
t002603,2026-03-10,1000,1200,208547,USD,cdb404201976da67
t002604,2026-03-10,4471,3000,11011,USD,cdb404201976da67
t002605,2026-03-10,1000,1200,8574,USD,cdb404201976da67
t002606,2026-03-10,1000,4471,8319,USD,cdb404201976da67
t002607,2026-03-10,4000,2000,13581,USD,cdb404201976da67
t002608,2026-03-10,1000,3000,177185,USD,cdb404201976da67
t002609,2026-03-10,6000,1000,710,USD,cdb404201976da67
t002610,2026-03-10,1000,3000,53778,USD,cdb404201976da67
t002611,2026-03-10,2000,1000,97439,USD,cdb404201976da67
t002612,2026-03-10,1200,3000,8289,USD,cdb404201976da67
t002613,2026-03-10,4000,1000,7937,USD,cdb404201976da67
t002614,2026-03-10,2000,1000,93867,USD,cdb404201976da67
t002615,2026-03-10,1000,3000,206597,USD,cdb404201976da67
t002616,2026-03-10,2000,1000,151557,USD,cdb404201976da67
t002617,2026-03-10,6000,1000,186694,USD,cdb404201976da67
t002618,2026-03-10,1000,1200,247239,USD,cdb404201976da67
t002619,2026-03-10,1000,4471,43011,USD,cdb404201976da67
t002620,2026-03-10,4000,2000,1193,USD,cdb404201976da67
t002621,2026-03-10,1000,4471,41476,USD,cdb404201976da67
t002622,2026-03-10,1000,1200,3862,USD,cdb404201976da67
t002623,2026-03-10,1000,4471,215013,USD,cdb404201976da67
t002624,2026-03-10,1200,3000,215759,USD,cdb404201976da67
t002625,2026-03-10,6000,1000,157775,USD,cdb404201976da67
t002626,2026-03-10,4471,3000,181724,USD,cdb404201976da67
t002627,2026-03-10,4000,1000,179249,USD,cdb404201976da67
t002628,2026-03-10,2000,1000,48189,USD,cdb404201976da67
t002629,2026-03-10,1000,4471,8301,USD,cdb404201976da67
t002630,2026-03-10,1000,4471,9672,USD,cdb404201976da67
t002631,2026-03-10,1000,4471,55681,USD,cdb404201976da67
t002632,2026-03-10,4000,2000,80279,USD,cdb404201976da67
t002633,2026-03-10,6000,1000,6149,USD,cdb404201976da67
t002634,2026-03-10,1000,3000,3928,USD,cdb404201976da67
t002635,2026-03-10,4000,2000,128032,USD,cdb404201976da67
t002636,2026-03-10,1000,3000,183908,USD,cdb404201976da67
t002637,2026-03-10,2000,1000,5864,USD,cdb404201976da67
t002638,2026-03-10,1000,3000,70467,USD,cdb404201976da67
t002639,2026-03-10,1000,1200,65207,USD,cdb404201976da67
t002640,2026-03-11,4000,1000,2944,USD,cdb404201976da67
t002641,2026-03-11,4000,2000,162173,USD,cdb404201976da67
t002642,2026-03-11,1000,4471,3411,USD,cdb404201976da67
t002643,2026-03-11,4000,2000,176121,USD,cdb404201976da67
t002644,2026-03-11,1200,3000,33359,USD,cdb404201976da67
t002645,2026-03-11,4000,2000,2747,USD,cdb404201976da67
t002646,2026-03-11,1200,3000,143475,USD,cdb404201976da67
t002647,2026-03-11,1000,1200,214947,USD,cdb404201976da67
t002648,2026-03-11,4471,3000,8929,USD,cdb404201976da67
t002649,2026-03-11,4000,2000,26056,USD,cdb404201976da67
t002650,2026-03-11,1000,3000,6352,USD,cdb404201976da67
t002651,2026-03-11,4471,3000,216438,USD,cdb404201976da67
t002652,2026-03-11,1000,3000,189977,USD,cdb404201976da67
t002653,2026-03-11,4000,2000,137044,USD,cdb404201976da67
t002654,2026-03-11,1000,4471,3101,USD,cdb404201976da67
t002655,2026-03-11,2000,1000,105562,USD,cdb404201976da67
t002656,2026-03-11,4471,3000,193265,USD,cdb404201976da67
t002657,2026-03-11,4000,1000,151996,USD,cdb404201976da67
t002658,2026-03-11,2000,1000,8179,USD,cdb404201976da67
t002659,2026-03-11,4000,2000,5562,USD,cdb404201976da67
t002660,2026-03-11,6000,1000,77345,USD,cdb404201976da67
t002661,2026-03-11,4000,1000,81871,USD,cdb404201976da67
t002662,2026-03-11,1200,3000,175564,USD,cdb404201976da67
t002663,2026-03-11,1000,1200,9981,USD,cdb404201976da67
t002664,2026-03-11,1000,3000,7416,USD,cdb404201976da67
t002665,2026-03-11,6000,1000,217889,USD,cdb404201976da67
t002666,2026-03-11,4000,1000,22131,USD,cdb404201976da67
t002667,2026-03-11,4000,1000,60687,USD,cdb404201976da67
t002668,2026-03-11,1000,3000,4338,USD,cdb404201976da67
t002669,2026-03-11,1000,4471,226155,USD,cdb404201976da67
t002670,2026-03-11,1200,3000,82423,USD,cdb404201976da67
t002671,2026-03-11,1200,3000,1542,USD,cdb404201976da67
t002672,2026-03-11,1000,1200,5974,USD,cdb404201976da67
t002673,2026-03-11,1200,3000,100324,USD,cdb404201976da67
t002674,2026-03-11,2000,1000,8426,USD,cdb404201976da67
t002675,2026-03-11,1000,4471,79209,USD,cdb404201976da67
t002676,2026-03-11,4471,3000,2517,USD,cdb404201976da67
t002677,2026-03-11,4000,2000,175311,USD,cdb404201976da67
t002678,2026-03-11,6000,1000,8615,USD,cdb404201976da67
t002679,2026-03-11,4471,3000,126471,USD,cdb404201976da67
t002680,2026-03-12,4000,2000,158549,USD,cdb404201976da67
t002681,2026-03-12,1000,1200,142449,USD,cdb404201976da67
t002682,2026-03-12,4000,2000,3670,USD,cdb404201976da67
t002683,2026-03-12,1200,3000,157097,USD,cdb404201976da67
t002684,2026-03-12,6000,1000,971,USD,cdb404201976da67
t002685,2026-03-12,1000,3000,229981,USD,cdb404201976da67
t002686,2026-03-12,4000,1000,65055,USD,cdb404201976da67
t002687,2026-03-12,6000,1000,83295,USD,cdb404201976da67
t002688,2026-03-12,1000,3000,36104,USD,cdb404201976da67
t002689,2026-03-12,1000,4471,378,USD,cdb404201976da67
t002690,2026-03-12,1000,4471,6782,USD,cdb404201976da67
t002691,2026-03-12,1200,3000,149592,USD,cdb404201976da67
t002692,2026-03-12,4000,2000,229909,USD,cdb404201976da67
t002693,2026-03-12,1000,3000,18320,USD,cdb404201976da67
t002694,2026-03-12,2000,1000,146763,USD,cdb404201976da67
t002695,2026-03-12,1000,3000,7836,USD,cdb404201976da67
t002696,2026-03-12,1000,3000,62678,USD,cdb404201976da67
t002697,2026-03-12,4471,3000,119177,USD,cdb404201976da67
t002698,2026-03-12,1200,3000,76666,USD,cdb404201976da67
t002699,2026-03-12,4471,3000,197978,USD,cdb404201976da67
t002700,2026-03-12,1200,3000,182044,USD,cdb404201976da67
t002701,2026-03-12,1200,3000,170441,USD,cdb404201976da67
t002702,2026-03-12,4471,3000,1002,USD,cdb404201976da67
t002703,2026-03-12,6000,1000,3901,USD,cdb404201976da67
t002704,2026-03-12,1000,1200,24032,USD,cdb404201976da67
t002705,2026-03-12,4000,2000,238676,USD,cdb404201976da67
t002706,2026-03-12,4471,3000,231087,USD,cdb404201976da67
t002707,2026-03-12,1000,4471,206407,USD,cdb404201976da67
t002708,2026-03-12,1200,3000,4440,USD,cdb404201976da67
t002709,2026-03-12,4000,1000,4987,USD,cdb404201976da67
t002710,2026-03-12,1200,3000,213751,USD,cdb404201976da67
t002711,2026-03-12,4000,1000,245326,USD,cdb404201976da67
t002712,2026-03-12,1000,1200,1096,USD,cdb404201976da67
t002713,2026-03-12,4000,1000,74810,USD,cdb404201976da67
t002714,2026-03-12,2000,1000,45046,USD,cdb404201976da67
t002715,2026-03-12,1000,4471,2689,USD,cdb404201976da67
t002716,2026-03-12,2000,1000,6242,USD,cdb404201976da67
t002717,2026-03-12,1000,3000,123638,USD,cdb404201976da67
t002718,2026-03-12,6000,1000,18609,USD,cdb404201976da67
t002719,2026-03-12,1000,3000,231587,USD,cdb404201976da67
t002720,2026-03-13,4000,2000,163852,USD,cdb404201976da67
t002721,2026-03-13,4000,1000,6049,USD,cdb404201976da67
t002722,2026-03-13,2000,1000,8914,USD,cdb404201976da67
t002723,2026-03-13,6000,1000,488,USD,cdb404201976da67
t002724,2026-03-13,2000,1000,105498,USD,cdb404201976da67
t002725,2026-03-13,4000,2000,482,USD,cdb404201976da67
t002726,2026-03-13,2000,1000,101424,USD,cdb404201976da67
t002727,2026-03-13,4000,2000,201622,USD,cdb404201976da67
t002728,2026-03-13,1000,3000,8555,USD,cdb404201976da67
t002729,2026-03-13,1000,3000,11667,USD,cdb404201976da67
t002730,2026-03-13,1200,3000,205558,USD,cdb404201976da67
t002731,2026-03-13,4471,3000,8855,USD,cdb404201976da67
t002732,2026-03-13,6000,1000,218907,USD,cdb404201976da67
t002733,2026-03-13,4000,2000,9827,USD,cdb404201976da67
t002734,2026-03-13,1000,1200,6527,USD,cdb404201976da67
t002735,2026-03-13,4471,3000,224459,USD,cdb404201976da67
t002736,2026-03-13,6000,1000,155420,USD,cdb404201976da67
t002737,2026-03-13,2000,1000,45291,USD,cdb404201976da67
t002738,2026-03-13,1000,1200,57170,USD,cdb404201976da67
t002739,2026-03-13,2000,1000,2185,USD,cdb404201976da67
t002740,2026-03-13,1000,1200,213624,USD,cdb404201976da67
t002741,2026-03-13,2000,1000,6892,USD,cdb404201976da67
t002742,2026-03-13,6000,1000,235281,USD,cdb404201976da67
t002743,2026-03-13,4000,1000,215428,USD,cdb404201976da67
t002744,2026-03-13,1000,3000,229161,USD,cdb404201976da67
t002745,2026-03-13,2000,1000,116257,USD,cdb404201976da67
t002746,2026-03-13,1000,1200,195306,USD,cdb404201976da67
t002747,2026-03-13,1200,3000,9475,USD,cdb404201976da67
t002748,2026-03-13,1000,4471,7531,USD,cdb404201976da67
t002749,2026-03-13,4000,2000,172547,USD,cdb404201976da67
t002750,2026-03-13,4000,2000,214290,USD,cdb404201976da67
t002751,2026-03-13,1000,1200,189215,USD,cdb404201976da67
t002752,2026-03-13,1000,4471,136004,USD,cdb404201976da67
t002753,2026-03-13,4000,1000,4848,USD,cdb404201976da67
t002754,2026-03-13,6000,1000,58758,USD,cdb404201976da67
t002755,2026-03-13,4000,2000,2152,USD,cdb404201976da67
t002756,2026-03-13,4000,1000,242322,USD,cdb404201976da67
t002757,2026-03-13,6000,1000,189098,USD,cdb404201976da67
t002758,2026-03-13,2000,1000,230002,USD,cdb404201976da67
t002759,2026-03-13,1000,4471,158455,USD,cdb404201976da67
t002760,2026-03-14,4000,1000,6807,USD,cdb404201976da67
t002761,2026-03-14,1000,3000,4071,USD,cdb404201976da67
t002762,2026-03-14,1000,4471,2868,USD,cdb404201976da67
t002763,2026-03-14,4000,2000,34406,USD,cdb404201976da67
t002764,2026-03-14,4471,3000,4715,USD,cdb404201976da67
t002765,2026-03-14,4000,1000,7529,USD,cdb404201976da67
t002766,2026-03-14,4000,1000,646,USD,cdb404201976da67
t002767,2026-03-14,6000,1000,10999,USD,cdb404201976da67
t002768,2026-03-14,4000,2000,168367,USD,cdb404201976da67
t002769,2026-03-14,4000,2000,6171,USD,cdb404201976da67
t002770,2026-03-14,6000,1000,95187,USD,cdb404201976da67
t002771,2026-03-14,4000,1000,221228,USD,cdb404201976da67
t002772,2026-03-14,6000,1000,69933,USD,cdb404201976da67
t002773,2026-03-14,1000,1200,7769,USD,cdb404201976da67
t002774,2026-03-14,1000,1200,129552,USD,cdb404201976da67
t002775,2026-03-14,4000,1000,170532,USD,cdb404201976da67
t002776,2026-03-14,1000,1200,18349,USD,cdb404201976da67
t002777,2026-03-14,1200,3000,1764,USD,cdb404201976da67
t002778,2026-03-14,2000,1000,220802,USD,cdb404201976da67
t002779,2026-03-14,4000,2000,75209,USD,cdb404201976da67
t002780,2026-03-14,4000,2000,627,USD,cdb404201976da67
t002781,2026-03-14,1000,1200,182179,USD,cdb404201976da67
t002782,2026-03-14,4471,3000,232553,USD,cdb404201976da67
t002783,2026-03-14,4471,3000,1258,USD,cdb404201976da67
t002784,2026-03-14,6000,1000,38204,USD,cdb404201976da67
t002785,2026-03-14,1200,3000,131951,USD,cdb404201976da67
t002786,2026-03-14,4000,1000,33071,USD,cdb404201976da67
t002787,2026-03-14,1200,3000,54255,USD,cdb404201976da67
t002788,2026-03-14,2000,1000,126575,USD,cdb404201976da67
t002789,2026-03-14,1000,1200,86978,USD,cdb404201976da67
t002790,2026-03-14,2000,1000,9058,USD,cdb404201976da67
t002791,2026-03-14,4000,2000,6132,USD,cdb404201976da67
t002792,2026-03-14,4000,2000,112554,USD,cdb404201976da67
t002793,2026-03-14,1000,1200,88916,USD,cdb404201976da67
t002794,2026-03-14,2000,1000,88837,USD,cdb404201976da67
t002795,2026-03-14,1000,1200,139606,USD,cdb404201976da67
t002796,2026-03-14,1200,3000,6878,USD,cdb404201976da67
t002797,2026-03-14,4000,1000,27183,USD,cdb404201976da67
t002798,2026-03-14,1000,3000,360,USD,cdb404201976da67
t002799,2026-03-14,4000,1000,162243,USD,cdb404201976da67
t002800,2026-03-15,4000,2000,131563,USD,cdb404201976da67
t002801,2026-03-15,1000,4471,61070,USD,cdb404201976da67
t002802,2026-03-15,1000,3000,121559,USD,cdb404201976da67
t002803,2026-03-15,6000,1000,4633,USD,cdb404201976da67
t002804,2026-03-15,4000,2000,88012,USD,cdb404201976da67
t002805,2026-03-15,1200,3000,230318,USD,cdb404201976da67
t002806,2026-03-15,1200,3000,249269,USD,cdb404201976da67
t002807,2026-03-15,4000,1000,6024,USD,cdb404201976da67
t002808,2026-03-15,2000,1000,238024,USD,cdb404201976da67
t002809,2026-03-15,2000,1000,93730,USD,cdb404201976da67
t002810,2026-03-15,1000,3000,4613,USD,cdb404201976da67
t002811,2026-03-15,2000,1000,7458,USD,cdb404201976da67
t002812,2026-03-15,4000,2000,5595,USD,cdb404201976da67
t002813,2026-03-15,1000,3000,112867,USD,cdb404201976da67
t002814,2026-03-15,1000,4471,140271,USD,cdb404201976da67
t002815,2026-03-15,1000,1200,3723,USD,cdb404201976da67
t002816,2026-03-15,4471,3000,221416,USD,cdb404201976da67
t002817,2026-03-15,4471,3000,19281,USD,cdb404201976da67
t002818,2026-03-15,1000,1200,45691,USD,cdb404201976da67
t002819,2026-03-15,4471,3000,81969,USD,cdb404201976da67
t002820,2026-03-15,1000,3000,1913,USD,cdb404201976da67
t002821,2026-03-15,1200,3000,27586,USD,cdb404201976da67
t002822,2026-03-15,1200,3000,93833,USD,cdb404201976da67
t002823,2026-03-15,1200,3000,226496,USD,cdb404201976da67
t002824,2026-03-15,4000,1000,173600,USD,cdb404201976da67
t002825,2026-03-15,4000,1000,108783,USD,cdb404201976da67
t002826,2026-03-15,2000,1000,122357,USD,cdb404201976da67
t002827,2026-03-15,1000,1200,88295,USD,cdb404201976da67
t002828,2026-03-15,4471,3000,5704,USD,cdb404201976da67
t002829,2026-03-15,1200,3000,170032,USD,cdb404201976da67
t002830,2026-03-15,6000,1000,191208,USD,cdb404201976da67
t002831,2026-03-15,1000,1200,12562,USD,cdb404201976da67
t002832,2026-03-15,4000,2000,9805,USD,cdb404201976da67
t002833,2026-03-15,1200,3000,264,USD,cdb404201976da67
t002834,2026-03-15,4000,2000,1274,USD,cdb404201976da67
t002835,2026-03-15,1000,1200,65790,USD,cdb404201976da67
t002836,2026-03-15,4000,1000,104452,USD,cdb404201976da67
t002837,2026-03-15,6000,1000,4042,USD,cdb404201976da67
t002838,2026-03-15,1000,4471,6907,USD,cdb404201976da67
t002839,2026-03-15,4000,2000,8042,USD,cdb404201976da67
t002840,2026-03-16,6000,1000,104555,USD,cdb404201976da67
t002841,2026-03-16,6000,1000,62374,USD,cdb404201976da67
t002842,2026-03-16,4000,2000,333,USD,cdb404201976da67
